0.085831229,0.085665025,0.085899331,0.086868919,0.088813878,0.091972424,0.096248639,0.101267652,0.106795619,0.112675032,0.118978749,0.125365957,0.131275936,0.136188526,0.140003948,0.143113827,0.14558595,0.147398455,0.148316227,0.148191521,0.146830154,0.144136793,0.140147668,0.135152404,0.12946503,0.123090641,0.116176084,0.108891219,0.102379479,0.098018071,0.097054964,0.099984253,0.10641422,0.115124377,0.124733225,0.134214239,0.143719723,0.15428501,0.168125924,0.186518878,0.210536086,0.239095624,0.271617766,0.306948338,0.345477963,0.387541217,0.42843055,0.48447625,0.535937414,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.531996649,0.468899073,0.42769931,0.425776036,0.411354703,0.393375203,0.366587225,0.337769208,0.307925176,0.281948901,0.26019954,0.241436683,0.224785857,0.20938958,0.195289706,0.182799797,0.172094731,0.163166804,0.155767211,0.149732019,0.14501412,0.141591842,0.138759645,0.135637837,0.131101221,0.124852533,0.117698635,0.110908343,0.105486929,0.104133007
0.085306787,0.084547193,0.084132026,0.08414643,0.085149031,0.087337056,0.090571732,0.094599774,0.099195745,0.104419321,0.110218896,0.11630913,0.122069059,0.126940906,0.130733962,0.133775803,0.136294887,0.138133804,0.139077613,0.138760997,0.137084913,0.134135535,0.13013157,0.125205323,0.119717978,0.113902797,0.107905805,0.102118505,0.097193293,0.094156033,0.094027424,0.097271345,0.103679257,0.112474015,0.122468578,0.132599925,0.14279247,0.154004423,0.168140504,0.187105602,0.211248531,0.240621644,0.274248517,0.311018166,0.351109459,0.394907487,0.434551384,0.510283252,0.545700653,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.578059398,0.53157927,0.46066064,0.430247074,0.427269568,0.413605499,0.381102859,0.350564112,0.319878739,0.29510532,0.273749499,0.255902075,0.240061506,0.225145793,0.211392492,0.199305136,0.188854262,0.179570057,0.171055091,0.163018678,0.155784531,0.149813268,0.145068244,0.140603534,0.135565101,0.12938625,0.122363982,0.115464504,0.109379899,0.107754523
0.085030427,0.084078733,0.083006405,0.082474926,0.082680546,0.083889302,0.086157674,0.089109126,0.092614593,0.09678969,0.101584066,0.106785025,0.111792005,0.116134073,0.119772101,0.122839552,0.125451452,0.127314031,0.12812336,0.127615907,0.125788512,0.122820491,0.118960926,0.114472747,0.109678253,0.104740055,0.10001369,0.095712827,0.092320833,0.090522232,0.0909995,0.094306596,0.100577644,0.109356333,0.119800522,0.130719749,0.141795733,0.153676742,0.16820705,0.187314735,0.212048806,0.242233078,0.276590672,0.314903913,0.356163541,0.401546395,0.44070638,0.539176214,0.558164314,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.569349338,0.566540152,0.528013432,0.4873267,0.44099432,0.427489568,0.401024305,0.365177753,0.336097995,0.311230215,0.291572687,0.274341116,0.258709301,0.243922847,0.230554969,0.219118101,0.209303067,0.200099779,0.190550146,0.180399917,0.170322576,0.1614372,0.154027573,0.147675674,0.141442097,0.134774483,0.127673186,0.120593776,0.113913304,0.112040076
0.085382968,0.084177362,0.082912053,0.082029919,0.081494673,0.08218463,0.083455636,0.085353626,0.087755117,0.090645378,0.094127127,0.098008115,0.101866691,0.105396079,0.108571274,0.111426578,0.11391133,0.115682865,0.116376045,0.115703164,0.113869854,0.111166019,0.107946533,0.104319242,0.100608643,0.096981891,0.093661464,0.090781167,0.088643017,0.087673679,0.08837669,0.091488079,0.097402495,0.106095372,0.116933035,0.128711759,0.140691203,0.153278831,0.168173959,0.187556692,0.212580731,0.243085736,0.278601166,0.316156407,0.358267635,0.404201874,0.441358316,0.532778999,0.561851135,0.587884218,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.57439887,0.560579398,0.532836482,0.560694841,0.43977143,0.419083527,0.382535045,0.354943541,0.330752302,0.312020507,0.295500082,0.279035904,0.263863686,0.250545547,0.239909144,0.231277381,0.222711013,0.212760235,0.200896729,0.188240015,0.176389497,0.165869657,0.156783518,0.148517887,0.140652208,0.13301437,0.125679026,0.118651992,0.116637685
0.086648973,0.08522611,0.083806837,0.082604229,0.081828455,0.081875266,0.082393734,0.0831645,0.084431063,0.08612511,0.088282807,0.090735923,0.09337786,0.095966078,0.098484938,0.100901788,0.103030984,0.104518665,0.105011889,0.10431822,0.102722702,0.100600744,0.098279038,0.095929531,0.093643854,0.091450296,0.089494277,0.087850631,0.086578182,0.085929349,0.086506405,0.089074975,0.094453426,0.102955984,0.114079696,0.126525147,0.139306514,0.152515285,0.167672606,0.186989551,0.211802995,0.242139849,0.276741591,0.314360015,0.354291884,0.396404182,0.431997408,0.486089471,0.530955494,0.557125813,0.587884218,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.592791488,0.559143303,0.530288399,0.477039604,0.429239028,0.405696139,0.373756294,0.354021638,0.335062305,0.317333066,0.300238782,0.283371303,0.269657411,0.259622974,0.252072389,0.244623594,0.234986191,0.22235028,0.208047104,0.193639129,0.180114948,0.167810191,0.156557086,0.146749301,0.138049996,0.130305563,0.123124146,0.121080219
0.089277358,0.087621712,0.085809865,0.084159379,0.083007945,0.082422733,0.08222318,0.082220606,0.082377946,0.082936984,0.083867415,0.085158508,0.08671681,0.088437247,0.090293315,0.092199635,0.093902792,0.095082504,0.095383293,0.094844224,0.093674628,0.092259462,0.090954857,0.089841796,0.088920507,0.088114065,0.087399062,0.086586171,0.085704223,0.084901082,0.085087095,0.08710983,0.091855309,0.100020277,0.111185404,0.124091543,0.137398168,0.150989478,0.166143803,0.18514871,0.209264406,0.238418473,0.27137381,0.306341013,0.342693252,0.37812198,0.416899993,0.440092713,0.51096332,0.529065658,0.561474532,0.567527832,0.586861176,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.59045536,0.56460622,0.530055886,0.445462825,0.423626142,0.401243562,0.376628529,0.360042803,0.341429119,0.320959529,0.303099278,0.288300367,0.27770839,0.270440413,0.263456419,0.25408153,0.241857618,0.227288412,0.211568964,0.195622882,0.179739912,0.165466857,0.153213748,0.142979807,0.134491796,0.127140674,0.125095251
0.094162898,0.091755951,0.08927379,0.086977887,0.085100403,0.083684761,0.082715337,0.081919653,0.081189395,0.080828795,0.080799691,0.081190327,0.08192502,0.082994715,0.084333325,0.08580603,0.087181672,0.088147257,0.088435721,0.088112119,0.087360208,0.086598064,0.086087696,0.085904,0.08602306,0.086224174,0.086255328,0.085998729,0.085295634,0.084440639,0.084187055,0.08546306,0.089650098,0.097309697,0.108258247,0.121192664,0.134660906,0.148236075,0.163124501,0.181362714,0.204207834,0.231323616,0.261371871,0.292748373,0.324092697,0.356005504,0.387394991,0.420169987,0.439205037,0.478611134,0.531821378,0.526100777,0.531796133,0.540490636,0.550270078,0.563740905,0.578188025,0.583794475,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.567175684,0.540940269,0.503054885,0.435822728,0.424157876,0.408982826,0.386003716,0.365915732,0.345343517,0.324077325,0.308382957,0.296519468,0.287194291,0.278314829,0.268581236,0.256811639,0.243269471,0.227712738,0.210302857,0.192248207,0.175122181,0.160238783,0.14810954,0.138502411,0.130748089,0.128676626
0.101728103,0.098322158,0.094775229,0.091507094,0.088833848,0.086569567,0.084592294,0.082905263,0.081372333,0.080021293,0.079348459,0.078926612,0.079045444,0.079647311,0.080588725,0.081746454,0.082877986,0.083689987,0.084102026,0.084002496,0.083660379,0.083378067,0.083375506,0.08373275,0.084304538,0.084854621,0.085336225,0.08534195,0.08473271,0.083929824,0.08321719,0.084071042,0.087684131,0.09477864,0.105224534,0.117787919,0.130918643,0.144197426,0.158496431,0.175532972,0.196570994,0.221098882,0.247773344,0.275207936,0.302653632,0.33000362,0.357955021,0.385082581,0.412386281,0.429012152,0.443035898,0.458915232,0.475815471,0.497612946,0.533375106,0.531420822,0.526147997,0.529698717,0.541041961,0.557561671,0.572679106,0.569950593,0.563996223,0.566592689,0.581155159,0.584618643,0.595360292,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.595360292,0.556472931,0.53404376,0.491908997,0.437917026,0.427515995,0.418816302,0.394560797,0.370380719,0.350533375,0.33123613,0.316289636,0.30378205,0.290709004,0.277852501,0.266396798,0.254088606,0.240253896,0.223047955,0.203721863,0.184462138,0.167260131,0.153206073,0.142248962,0.133776014,0.131597128
0.111812488,0.107333582,0.102673346,0.098393036,0.094710627,0.091486925,0.088544048,0.085772152,0.083305196,0.081217731,0.079665832,0.07862459,0.078151733,0.078303072,0.078871858,0.079684123,0.080426022,0.081153332,0.081640597,0.081839377,0.081857413,0.081992669,0.082316404,0.08268047,0.083262275,0.083982626,0.084390852,0.084431597,0.083992466,0.083041667,0.08241261,0.082924117,0.086022982,0.092496385,0.102189004,0.11401957,0.126519619,0.139137059,0.152677255,0.168391561,0.18728554,0.208926132,0.232158408,0.255920868,0.279758694,0.3037943,0.32778288,0.350930797,0.371039124,0.388863171,0.403330698,0.414505283,0.423003059,0.430273593,0.436520044,0.44370146,0.453654602,0.469701363,0.498452499,0.539690693,0.52803539,0.52871293,0.532418096,0.530395866,0.526448148,0.527465871,0.535105111,0.550047643,0.591863623,0.576372358,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.584098822,0.55483475,0.533579818,0.516314652,0.438867664,0.428325091,0.42345814,0.399740084,0.374296307,0.356133967,0.335702612,0.317059933,0.30013063,0.2839921,0.271459937,0.260377987,0.247797838,0.231623513,0.211972484,0.191394907,0.172556907,0.1568978,0.1448317,0.135723122,0.133459735
0.123883324,0.118448925,0.112842274,0.107644192,0.10305633,0.098852931,0.094836191,0.091022291,0.087585033,0.084646096,0.082302486,0.080568438,0.07946548,0.078948234,0.078941983,0.079275519,0.079521877,0.079858856,0.080185309,0.080617387,0.081034688,0.081303943,0.081802994,0.082349481,0.082682911,0.083046625,0.083391445,0.083385627,0.082952388,0.082271459,0.081549897,0.082080972,0.084783553,0.090554467,0.09926644,0.110060718,0.121745458,0.133644075,0.14630498,0.160551732,0.177211551,0.195926364,0.21580692,0.236106851,0.256633497,0.277103336,0.297045281,0.315190518,0.331541545,0.345305163,0.356723256,0.366768947,0.375845482,0.383953273,0.391578218,0.399544604,0.409236898,0.420320489,0.431300282,0.440358064,0.446984691,0.446774777,0.443227529,0.44448325,0.449721509,0.461003872,0.482671028,0.527264925,0.526674364,0.532754978,0.556564419,0.564824201,0.587620744,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.587864327,0.55080099,0.520770285,0.457341186,0.42621054,0.430370334,0.415529266,0.390049397,0.366517883,0.346891484,0.32364935,0.304409145,0.287353144,0.273837398,0.2627158,0.250000795,0.234191005,0.214466104,0.193515894,0.174141128,0.157911596,0.145499214,0.136221738,0.133927251
